Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;17;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42217;Premiação para o 3º lugar do Festival Gomorábica - Categoria Interpretação Sertaneja;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;26;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42226;Premiação para o 3º lugar do Festival Gomorábica - Categoria Composição Rock Nacional;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;29;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42229;Premiação para o 3º lugar do Festival Gomorábica - Categoria Interpretação Samba e Pagode;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;8;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42240;show solidários. PCA - PLANO DE CONTRATAÇÃO ANUAL;GLOBAL;1,0000;120000,0000;120000,0000;120000,0000;01/09/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;10;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42210;Premiação para o 2º lugar do Festival Gomarábica - Categoria interpretação MPB;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;11;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42211;Premiação para o 3º lugar do Festival Gomarábica - Categoria interpretação MPB;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;12;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42212;Premiação para o 1º lugar do Festival Gomarábica - Categoria composição MPB;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;13;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42213;Premiação para o 2º lugar do Festival Gomarábica - Categoria composição MPB;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;14;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42214;Premiação para o 3º lugar do Festival Gomarábica - Categoria composição MPB;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;15;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42215;Premiação para o 1º lugar do Festival Gomarábica - Categoria Interpretação Sertaneja;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;16;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42216;Premiação para o 2º lugar do Festival Gomarábica - Categoria Interpretação Sertaneja;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;18;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42218;Premiação para o 1º lugar do Festival Gomorábica - Categoria Composição Sertaneja;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;19;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42219;Premiação para o 2º lugar do Festival Gomorábica - Categoria Composição Sertaneja;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;20;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42220;Premiação para o 3º lugar do Festival Gomorábica - Categoria Composição Sertaneja;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;21;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42221;Premiação para o 1º lugar do Festival Gomorábica - Categoria Interpretação Rock Nacional;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;22;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42222;Premiação para o 2º lugar do Festival Gomorábica - Categoria Interpretação Rock Nacional;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;23;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42223;Premiação para o 3º lugar do Festival Gomorábica - Categoria Interpretação Rock Nacional;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;24;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42224;Premiação para o 1º lugar do Festival Gomorábica - Categoria Composição Rock Nacional;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;25;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42225;Premiação para o 2º lugar do Festival Gomorábica - Categoria Composição Rock Nacional;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;27;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42227;Premiação para o 1º lugar do Festival Gomorábica - Categoria Interpretação Samba e Pagode;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;28;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42228;Premiação para o 2º lugar do Festival Gomorábica - Categoria Interpretação Samba e Pagode;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;30;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42230;Premiação para o 1º lugar do Festival Gomorábica - Categoria Composição Samba e Pagode;UNIDADE;1,0000;3000,0000;3000,0000;3000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;31;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42231;Premiação para o 2º lugar do Festival Gomorábica - Categoria Composição Samba e Pagode;UNIDADE;1,0000;2000,0000;2000,0000;2000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;32;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;42232;Premiação para o 3º lugar do Festival Gomorábica - Categoria Composição Samba e Pagode;UNIDADE;1,0000;1000,0000;1000,0000;1000,0000;01/08/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;33;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42372;Serviços de limpeza, tratamento, higienização, manutenção, conservação e aferição da água de piscina, com fornecimento de mão de obra, produtos e materiais de consumo, com análise química da qualidade da água. Conforme Termo de Referência.;MÊS;24,0000;6638,8300;159331,9200;159331,9200;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;34;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42414;Serviço de manutenção corretiva em equipamentos da piscina compreendendo inspeções, sintonias, consertos, ajustes e substituições de componentes e peças. Conforme Termo de Referência.;HORA;24,0000;152,5000;3660,0000;3660,0000;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;35;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42415;Peças, materiais e acessórios originais ou genuínas para manutenção corretiva em piscina. Conforme Termo de Referência.;GLOBAL;1,0000;12000,0000;12000,0000;12000,0000;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;36;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15320;Licença de uso e manutençao para o Sistema Audatex Conforme Termo de Referência.;UNIDADE;1,0000;7998,0000;7998,0000;7998,0000;01/05/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;37;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;36439;Treinamento especializado (capacitação) em mecânica voltada para o Sistema Audatex, ponto adicional;UNIDADE;1,0000;2440,0000;2440,0000;2440,0000;01/05/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;38;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42452;Reparo de pneu com furo/rasgo com fornecimento de material e mão-de-obra - carros utilitários/passeio e motos.;UNIDADE;6,0000;15,0000;90,0000;90,0000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;39;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42453;Reparo de válvula do pneu com material e mão de obra - carros utilitários/passeio e motos.;UNIDADE;6,0000;25,0000;150,0000;150,0000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;40;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;2041;Serviço de revelação de fotos, formato 10x15, colorida, nas seguintes especificações mínimas: fotos reveladas em estúdio da Contratada, padrão comercial, plano de fundo conforme arquivo fotográfico, papel próprio, liso e brilhante, fotos nítidas, sem manchas, descoramentos e/ou rasuras. Conforme Termo de Referência.;UNIDADE;100,0000;4,0000;400,0000;400,0000;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;41;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;2042;Serviço de revelação de fotos, formato 15x21, colorida, nas seguintes especificações mínimas: fotos reveladas em estúdio da Contratada, padrão comercial, plano de fundo conforme arquivo fotográfico, papel próprio, liso e brilhante, fotos nítidas, sem manchas, descoramentos e/ou rasuras. Conforme Termo de Referência.;UNIDADE;100,0000;6,0000;600,0000;600,0000;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;42;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41893;Contratação de empresa  para serviços de digitalização de  acervo documental do Arquivo Geral. PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,1000;500000,0000;50000,0000;50000,0000;01/02/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;47;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43213;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Policromático A4 de 30 a 45 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;1,0000;279,7500;279,7500;279,7500;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;48;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43214;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Policromático A3/A4 acima de 30 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;1,0000;858,0100;858,0100;858,0100;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;43;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43107;Outsourcing de Impressão - Páginas Impressas Monocromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;70000,0000;0,0700;4900,0000;4900,0000;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;44;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43108;Outsourcing de Impressão - Páginas Impressas Policromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;90000,0000;0,5300;47700,0000;47700,0000;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;45;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43211;Outsourcing de Impressão - Locação de Equipamento - Impressora Monocromático A4 acima de 50 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência..;MÊS;1,0000;158,9700;158,9700;158,9700;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;46;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43212;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência..;MÊS;1,0000;355,2800;355,2800;355,2800;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;49;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;34773;Serviços de água e esgoto;GLOBAL;36,0000;5000,0000;180000,0000;180000,0000;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;50;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;34704;SERVIÇOS DE ENERGIA ELÉTRICA;GLOBAL;5,0000;50000,0000;250000,0000;250000,0000;01/07/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;57;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23887;Serviço de chaveiro para confecção de chave para tambor tetra.;UNIDADE;2,0000;41,7000;83,4000;83,4000;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;56;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2793;Serviço de chaveiro De troca de segredo de chaves tetra, incluso 2 chaves.;UNIDADE;3,0000;59,4400;178,3200;178,3200;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;52;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23755;Serviço de chaveiro para confecção (cópia) de chaves yale.;UNIDADE;3,0000;9,7000;29,1000;29,1000;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;53;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;5476;Serviço de chaveiro de troca de segredo de chaves yale, incluso 2 chaves.;UNIDADE;3,0000;42,1000;126,3000;126,3000;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;55;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;18949;Serviço de chaveiro para confecção (cópia) de chaves tetra.;UNIDADE;3,0000;25,5100;76,5300;76,5300;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;58;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23440;Serviço de chaveiro para confecção (cópia) de chaves simples para veículos.;UNIDADE;3,0000;25,0000;75,0000;75,0000;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;51;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;1909;Serviço de chaveiro para confecção (cópia) de chaves gorje.;UNIDADE;3,0000;18,0000;54,0000;54,0000;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;54;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;3576;Serviço de chaveiro para confecção de chave para tambor yale;UNIDADE;2,0000;36,1500;72,3000;72,3000;01/10/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;59;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41886;Serviços especializados em conectividade ponto-a-ponto tipo intranet dedicada. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,5000;30000,0000;15000,0000;15000,0000;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;61;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;7107;Serviço de manutenção preventiva e corretiva em elevador da marca MKB. Conforme Termo de Referência.;MÊS;2,0000;448,7500;897,5000;897,5000;01/05/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;60;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;7143;Peças, materiais e acessórios originais ou genuínas para manutenção corretiva em elevador da marca MKB. Conforme Termo de Referência.;UNIDADE;1,0000;15000,0000;15000,0000;15000,0000;01/05/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;62;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41885;Serviço de Contratação de Seguro de Veículos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,0250;120000,0000;3000,0000;3000,0000;01/12/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;65;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;39436;Locação de enfeite para decoração de Páscoa "Casa em formato de Cogumelo Gigante", 
Tridimensional,
Dimensões mínimas (AxD): 3,15 X 3,00 m,
Dimensões máximas (AxD): 3,25 X 3,15 m,
Produzida em fibra de vidro com acabamento liso e pintura em esmalte sintético e verniz automotivo brilhante. 
Com pintura marrom imitando chocolate e aplicação de adesivos impressos imitando confetes. 
Conforme Termo de Referência.;UNIDADE;1,0000;23000,0000;23000,0000;23000,0000;01/02/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;63;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;39434;Locação de enfeite para decoração de Páscoa "Coelho Gigante Aramado":
Tridimensional,
Dimensões mínimas (AxLxP): 4,13 X 2,75 X 1,95 m,
Dimensões máximas (AxLxP): 4,23 X 2,85 X 2,05 m,
Produzido em ferro redondo maciço de 1/4, 3/16 e 1/8 com pintura em esmalte sintético automotivo e verniz automotivo brilhante, 
Contorno com lâmpadas de LED branco fio elétrico branco para o corpo e parte externa das orelhas e LED vermelho fio elétrico vermelho transparente 2 x 0,5mm² para a parte interna das orelhas, sendo o cabo formado por 12 fios de cobre de 0,12mm², Acabamentos como olhos, focinho, dentinhos e patinhas serão produzidos em PVC 6mm. Tensão de 220V.
Conforme Termo de Referência.;UNIDADE;1,0000;15000,0000;15000,0000;15000,0000;01/02/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;64;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;39437;Locação de enfeite para decoração de Páscoa "Escorregador", 
Tridimensional,
Dimensões mínimas (AxLxP): 1,90 X 0,52 X 3,75 m,
Dimensões máximas (AxLxP): 2,00 X 0,62 X 3,85 m,
Produzido em fibra de vidro com acabamento liso, pintura vermelha e esmalte sintético automotivo brilhante, acompanha escada de acesso e pés produzidos em estrutura metálica com cano de 3/4 parede de 2mm e metalon 20mm x 20mm, zincados e revestidos com pintura em esmalte sintético dourado, 
A idade mínima recomendada para utilização deste brinquedo é a partir de 3 anos.
Conforme Termo de Referência.;UNIDADE;1,0000;4000,0000;4000,0000;4000,0000;01/02/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;66;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;39435;Locação de enfeite para decoração de Páscoa "Ovo de Páscoa Luminoso Gigante", 
Com laço no topo e acesso para passagem,
Tridimensional,
Dimensões mínimas (AxD): 4,45 X 2,85 m,
Dimensões máximas (AxD): 4,55 X 2,95 m,
Produzido em estrutura de metalon 20mm x 20mm e metalon 15mm x 15mm, 
Parede de 1,20mm de espessura e de barra chata de 1/8 x 3/8 e 1 1/2 x 1/4 de polegada, Galvanização por imersão a base de zinco, visando a proteção de corrosões e exposição às intempéries.  
Contorno com mangueira luminosa incandescente na cor cristal, em PVC flexível de 13mm de diâmetro, com 36 micro lâmpadas por metro. Preenchimento com conjuntos de lâmpadas de LED nas cores azul fio elétrico cristal azul, branco morno fio elétrico transparente e branco frio, fio elétrico branco fosco (medida do fio de cada conjunto: 2x0,5mm²).
Conforme Termo de Referência.;UNIDADE;1,0000;26000,0000;26000,0000;26000,0000;01/02/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;67;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;34720;Serviço de locação de veículo automotor, caracterizado como trenzinho, com tema natalino:
Com reboque para transporte de crianças acompanhadas por adultos,
Com motorista devidamente habilitado,
Com trava de segurança nos bancos,
Deverá conter todos os itens de segurança exigidos para o transporte de pessoas, conforme normas do DETRAN,
Veículo devidamente registrado no DETRAN como transporte recreativo,
Capacidade mínima de 50 lugares.
Conforme Termo de Referência.;DIARIA;3,0000;3888,8800;11666,6400;11666,6400;01/03/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;81;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;112;Locação de enfeite natalino "Noel Cavalgando na Rena": 
Dimensões (AxL): 1,70 X 1,45 m,
Luminoso em forma de Noel Cavalgando produzido em estrutura metálica galvanizada de ferros chatos 3/8 x 1/8, redondos 3/8 e cantoneiras para adaptação ao poste, contornado com mangueira luminosa LED 13mm e 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;2,0000;932,1600;1864,3200;1864,3200;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;68;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15620;Prestação de serviço de "Cortejo e Caravana de Natal". Conforme Termo de Referência.;GLOBAL;0,3000;219850,0000;65955,0000;65955,0000;01/06/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;69;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;21191;Locação de enfeite natalino "Anjo com Estrela":
Dimensões (AxL): 1,70 X 1,50 m,
Luminoso em forma de Anjo com Estrela produzido em estrutura metálica galvanizada de ferros chatos 3/8 x 1/8, redondos 3/8 e cantoneiras para adaptação ao poste, contornado com mangueira luminosa LED 13mm e 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;2,0000;775,2100;1550,4200;1550,4200;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;70;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;3187;Locação de enfeite natalino "Árvore Luminosa Pinheiro":
Dimensões (AxL): 10,70 X 6,00 m,
Conjunto de luminosos composto por 6 triângulos e 12 bases, produzido em estrutura metálica galvanizada de tubos metalon 20x20 PAR18, ferros chatos 3/8x1/8, redondos 3/8, contornado com mangueira luminosa LED 13mm e 36 lâmpadas por metro, em forma de pinheiros e estrelas.
Conforme Termo de Referência.;UNIDADE;1,0000;24126,4000;24126,4000;24126,4000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;71;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;18471;Locação de enfeite natalino "Bola Média Vermelha": 
Dimensões (AxLxP): 1,15 X 0,90 X 0,90 m,
Estrutura em forma de bola de natal metalizada,
Produzida em fibra de vidro e recoberta por pintura automotiva PU e verniz auto brilho.
Conforme Termo de Referência.;UNIDADE;1,0000;1784,2000;1784,2000;1784,2000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;77;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;37171;Locação de enfeite natalino formato "Caixa de Presente", alta, na cor vermelha:
Com um laço no topo,
Dimensões (AxLxP): 1,30m x 0,85m x 0,85m, 
Confeccionado em fibra de vidro e recoberta por pintura automotiva PU e verniz auto brilho.
Conforme Termo de Referência.;UNIDADE;1,0000;1940,6000;1940,6000;1940,6000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;86;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;21180;Locação de enfeite natalino Rena com cela:
Dimensões (AxCxL): 1,85 X 1,35 X 0,65 m, 
Escultura em forma de rena usando um colar vermelho e cela. 
Produzida em fibra de vidro e recoberta por pintura automotiva PU e verniz auto brilho.
Conforme Termo de referência.;UNIDADE;1,0000;2538,5000;2538,5000;2538,5000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;72;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;34746;Locação de enfeite natalino "Boneco de Neve Encantado"
Dimensões (AxLxP): 1,45 X 0,90 X 0,50 m, 
Escultura em forma de Boneco de Neve com touca.
Produzida em fibra de vidro e recoberta por pintura automotiva PU e verniz auto-brilho.
Conforme Termo de Referência.;UNIDADE;1,0000;1811,7000;1811,7000;1811,7000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;73;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;38700;Locação de enfeite natalino "Bota de Natal":
Dimensões (AxL): 1,70 X 1,35 m,
Luminoso em forma de Bota de Natal produzido em estrutura metálica galvanizada de ferros chatos 3/8 x 1/8, redondos 3/8 e cantoneiras para adaptação ao poste, contornado com mangueira luminosa LED 13mm e 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;1,0000;900,0000;900,0000;900,0000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;74;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;10611;Locação de enfeite natalino "Espeto Bengala":
Dimensões (AxL): 1,20 X 0,50 m,
Luminoso em forma de Bengala de Jardim com um laço, produzida em estrutura metálica galvanizada de ferros chatos 3/8x1/8, redondos 3/8, contornado com mangueira luminosa LED 13mm de 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;5,0000;260,0000;1300,0000;1300,0000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;79;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;18223;Locação de enfeite natalino formato "Soldadinho de Chumbo":
Dimensões (AxLxP) 1,70m x 0,50m x 0,46m,
Confeccionado em fibra de vidro e revestido por pintura em automotiva PU e verniz auto brilho.
Conforme descrição no Termo de Referência.;UNIDADE;1,0000;2431,0400;2431,0400;2431,0400;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;80;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2816;Locação de enfeite natalino "Gelinho Cachecol Vermelho 110": 
Dimensões (AxL): 1,70 X 1,10 m,
Luminoso produzido em estrutura metálica galvanizada de ferros chatos 3/8 x 1/8, redondos 3/8 e cantoneiras para adaptação ao poste, contornado com mangueira luminosa LED 13mm e 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;1,0000;792,6800;792,6800;792,6800;01/11/2027
